region_name,state_name,lat_avg,lng_avg,percent_covered,percent_qualified
43085,Ohio,40.100322479349821,-83.013094760735655,99.3058769088385,79.228797763280525
43227,Ohio,39.94506195752475,-82.889972873846,99.399434762129061,84.705603601469022
43504,Ohio,41.692970213201967,-83.828693024433662,68.472906403940883,81.294964028776974
43558,Ohio,41.580190210196,-83.8831715146873,17.568828744750348,67.330677290836647
43560,Ohio,41.70640603236648,-83.717824481442733,97.458831396806815,77.142121965863282
44012,Ohio,41.497715726722078,-82.003086327104754,98.706782792293481,78.7433155080214
44146,Ohio,41.388329730515643,-81.523826786863708,98.032051814331979,83.957309842452986
44401,Ohio,41.03588501250001,-80.951966790322544,37.096774193548384,75.0
44512,Ohio,41.030548737097241,-80.663946673443647,95.114532839083736,77.935445188368149
44843,Ohio,40.706863176909721,-82.415430407117981,7.9861111111111107,76.086956521739125
44906,Ohio,40.765215314002809,-82.563359567378754,77.31171058786839,81.000403388463084
45030,Ohio,39.258439381912645,-84.776848673528718,5.17281644091546,76.52370203160271
45232,Ohio,39.177217286632946,-84.514677060260055,97.543352601156073,82.5925925925926
45244,Ohio,39.112665225950295,-84.322860765195614,97.6821806044873,84.453302961275625
45255,Ohio,39.069792206287829,-84.324647523454331,97.816364114706658,83.647122108660568
45439,Ohio,39.692975659893904,-84.218757288013322,99.037138927097658,85.773809523809518
45503,Ohio,39.955596483808471,-83.778834024678332,79.422514619883046,85.5315232397607
45619,Ohio,38.442021353540376,-82.44717195080753,64.534161490683232,83.349374398460057
43119,Ohio,39.942379352620904,-83.174483423877092,73.142046030619483,96.617687829220955
43232,Ohio,39.92031929407937,-82.866943437873033,99.126984126984127,90.816653322658127
43616,Ohio,41.646931461697967,-83.451188046350438,90.575916230366488,85.51513090785447
43619,Ohio,41.605583559989455,-83.474398815366271,98.9193463363205,86.224353850253138
44074,Ohio,41.287459691456633,-82.22321549901757,5.3395984621956432,68.8
44094,Ohio,41.628299532615891,-81.397144015871334,97.799477375876776,77.9848122626916
44452,Ohio,40.955684180687406,-80.659651063011509,72.995090016366618,78.026905829596416
44514,Ohio,41.021418053352633,-80.617348104582689,92.844508763466791,81.572566678212681
44646,Ohio,40.8124523387618,-81.498140796345041,97.717553455992046,83.583532644649125
45013,Ohio,39.407733992679354,-84.616255973961643,77.05550367453003,87.854357677310574
45153,Ohio,38.870950631191512,-84.184064095945118,24.017467248908297,78.961038961038966
45242,Ohio,39.240538361936323,-84.3622894020319,97.9571878735195,82.262895174708817
45318,Ohio,40.124984425081259,-84.354786181933974,1.38136511375948,64.705882352941174
43218,Ohio,40.011943693406607,-82.9240993857143,99.450549450549445,97.237569060773481
44236,Ohio,41.247273512910859,-81.442136418774169,78.393051031487516,82.951397632838081
44260,Ohio,41.036099448089587,-81.356103050961835,89.5125164690382,80.041212834854278
44266,Ohio,41.161263058766188,-81.2410207634419,18.918063903827903,78.695652173913047
44442,Ohio,40.965925220546666,-80.557897189538053,3.3930254476908579,83.333333333333329
45011,Ohio,39.401373443080153,-84.501742079387043,90.37502379592614,89.46791928213338
45371,Ohio,39.941593186062079,-84.1709424068676,95.759789003854735,83.930084745762713
45429,Ohio,39.686758126844047,-84.155685395094579,99.619875101819176,80.303443263377844
44060,Ohio,41.689903706948485,-81.338146503775221,98.800872093023258,79.04458338441421
44138,Ohio,41.371248168134535,-81.920716607984346,97.677232034841524,87.936586574188752
44278,Ohio,41.096379081035096,-81.424184574270967,95.8173017252079,77.784974093264253
44418,Ohio,41.304200095073888,-80.6048363660098,39.901477832512313,67.901234567901241
45414,Ohio,39.829729321016728,-84.202715931297831,99.34677648395342,88.803125595578422
45805,Ohio,40.73864347559374,-84.146332920186566,87.478795589482615,92.134286753120833
43026,Ohio,40.023296372564687,-83.153852190483661,94.488188976377955,97.386904761904759
43566,Ohio,41.50517277311674,-83.735055700086164,84.473835537665323,84.4792375765827
44024,Ohio,41.572348109187118,-81.203183887819392,18.506574051103943,81.322609472743522
44026,Ohio,41.531145729578611,-81.339637055348632,38.58995137763371,79.67240655186896
44039,Ohio,41.389869841565144,-82.004258600470735,94.241417497231453,83.215824520172347
44044,Ohio,41.290022230295619,-82.030834331518037,34.474327628361856,85.493230174081233
44145,Ohio,41.451960640883115,-81.924869700884869,99.658923303834811,88.826195541578016
44216,Ohio,40.938771042543372,-81.586049703814979,58.400770712909441,74.727812603101285
44264,Ohio,41.224012603389831,-81.532596534427924,83.792372881355931,72.5031605562579
44333,Ohio,41.149360074673204,-81.627788036484759,36.064425770308127,77.831715210355981
45067,Ohio,39.483538963706025,-84.467305451027542,82.201323580633925,92.16101694915254
45327,Ohio,39.628107550268432,-84.374729033207373,17.438854643070194,81.64196123147093
45385,Ohio,39.680075988193337,-83.943025360354,84.632857897517169,86.442793833094058
43035,Ohio,40.174785713101357,-82.994846357531742,50.5021018215787,98.427745664739888
43235,Ohio,40.101796527650677,-83.0559215661261,99.376814068635824,90.773988488961436
43412,Ohio,41.628188139837945,-83.329925655874533,4.355165428764348,93.7984496124031
43447,Ohio,41.56761576566354,-83.427504612481542,91.810557474099653,84.363245566899522
43953,Ohio,40.370206762180985,-80.703663710788916,20.997679814385151,91.574585635359114
44011,Ohio,41.447936834785992,-82.016078584801576,98.62542955326461,90.766550522648089
44028,Ohio,41.318345366079662,-81.9305481546959,81.928139452152266,84.5636126791142
44053,Ohio,41.431752941987973,-82.2076343702189,27.979073822902539,87.6038781163435
44143,Ohio,41.551158230188278,-81.48225678649473,99.227337033409512,86.8501864443957
44666,Ohio,40.836441354401941,-81.626223981435487,22.918660287081341,82.881002087682674
45050,Ohio,39.440960241708069,-84.371273866382836,93.47054648687012,94.836750189825366
45240,Ohio,39.287400901016795,-84.5269991987289,99.370026525198938,94.383272161049945
45247,Ohio,39.209643031847186,-84.6362140917664,91.352077965721961,90.5334150827713
45323,Ohio,39.865737688173432,-83.937409103998334,2.3148148148148149,92.727272727272734
43065,Ohio,40.163835333595323,-83.08667235561667,66.5646518745218,96.917450365726225
43229,Ohio,40.083246639426854,-82.973203452845667,99.53312404411173,91.4678528103518
43469,Ohio,41.451940727389434,-83.365130662577343,1.9495958155016644,80.487804878048777
44022,Ohio,41.43882463282403,-81.3969956698822,30.376796581639258,72.165387894288145
44720,Ohio,40.892837919176309,-81.416813784310676,97.687042718904891,84.108480309253437
45315,Ohio,39.854684211397242,-84.3362858447783,74.153552694325228,89.710610932475888
45714,Ohio,39.287052086792961,-81.5967895991055,70.876085240726127,85.894580549368968
44133,Ohio,41.320124617556225,-81.744380643903966,92.377722242056407,95.6231884057971
44685,Ohio,40.962485489772632,-81.4249618069344,95.835874205070127,86.892100718116538
44839,Ohio,41.394587603931555,-82.562423943157384,3.8115246098439375,85.039370078740163
45305,Ohio,39.641798139938878,-84.083010358791825,95.8862247296662,83.647952929639615
43021,Ohio,40.202661997667889,-82.8971378745573,16.500087673154479,84.05951115834219
44718,Ohio,40.854016437743041,-81.450842281158359,98.43656043295249,86.397882305029526
44721,Ohio,40.884992150833604,-81.335083209137153,96.191565871199742,88.666100254885308
45430,Ohio,39.7101088225862,-84.084436094517187,99.379310344827587,86.918806384455237
43017,Ohio,40.116452246856056,-83.131011038701487,98.075978385459308,98.505718340429084
43031,Ohio,40.15229383157827,-82.675202093943923,2.1916742316171702,88.757396449704146
43054,Ohio,40.080632911397167,-82.8172714225799,96.165191740412979,95.831009481316229
44001,Ohio,41.394855473373184,-82.225839021093037,3.8941076003415884,82.89473684210526
44241,Ohio,41.248455378241161,-81.345093568056626,2.3119695639449809,86.075949367088612
44286,Ohio,41.235775948581974,-81.644868129580118,1.8718094157685763,84.848484848484844
44402,Ohio,41.37974210220883,-80.872328282931662,2.0080321285140563,60.0
45426,Ohio,39.805254173095435,-84.303130706887814,92.614107883817425,86.953405017921142
45502,Ohio,39.931377908485658,-83.826859085177944,25.678519995568848,88.740293356341681
43064,Ohio,40.117512520791927,-83.25189816506672,6.7706547823105927,88.860759493670884
44202,Ohio,41.322577926878424,-81.358971911281913,0.14799635701275046,100.0
45440,Ohio,39.6762472246,-84.105416912900026,99.585714285714289,85.6692009754698
45806,Ohio,40.6766378090451,-84.146230178760433,48.022171831695644,89.454354669464848
45068,Ohio,39.532000355695146,-84.0896731869627,0.94919039642657732,89.705882352941174
43215,Ohio,39.96766504140151,-83.005951675265081,97.765151515151516,89.112746997287871
45459,Ohio,39.646077340698241,-84.167999475353568,99.594501038472956,89.731876861966242
45377,Ohio,39.8879269002031,-84.204484362318368,98.0003124511795,95.99872469312929
44555,Ohio,41.107325364285714,-80.645577857142825,100.0,92.857142857142861
44114,Ohio,41.5105043785007,-81.6710905285008,98.868458274398861,93.419170243204576
44115,Ohio,41.496034338375637,-81.667592135126824,98.4771573604061,94.226804123711347
44243,Ohio,41.148661454687506,-81.341152470312451,100.0,96.875
45750,Ohio,39.422587590235636,-81.450378587529613,0.12402751155710903,100.0
45479,Ohio,39.73520312173914,-84.18992826086955,91.304347826086953,95.238095238095241
43210,Ohio,40.0038106194946,-83.020619074368142,83.754512635379058,96.551724137931032
45422,Ohio,39.760092892857138,-84.1966644142857,92.857142857142861,100.0
45234,Ohio,39.115634553846164,-84.537437923076965,80.769230769230774,100.0
45368,Ohio,39.8504504605501,-83.654647201335948,12.69155206286837,93.498452012383908
45384,Ohio,39.710223227941185,-83.8827705705883,97.794117647058826,85.714285714285708
44503,Ohio,41.100901379629633,-80.649568700000188,99.382716049382722,96.273291925465841
43216,Ohio,39.970831895652161,-83.0326701369565,91.304347826086953,97.61904761904762
44325,Ohio,41.0780027,-81.5150944666666,94.444444444444443,94.117647058823536
43943,Ohio,40.213068233183357,-80.747152194150686,0.2249718785151856,50.0
45623,Ohio,38.606274175526309,-82.272344481578969,0.26315789473684209,100.0
44847,Ohio,41.239992339048804,-82.7023348521902,0.12515644555694619,100.0
45001,Ohio,39.139410339726041,-84.714784135159832,0.45662100456621,100.0
45501,Ohio,39.9265583,-83.8076867,100.0,100.0
43660,Ohio,41.6552021,-83.5339368,100.0,50.0
44309,Ohio,41.0654433,-81.5188403,100.0,100.0
45326,Ohio,40.135358755065369,-84.1080864307188,0.32679738562091504,100.0
44050,Ohio,41.237296505315307,-82.124738384954924,0.18018018018018017,100.0
44644,Ohio,40.689458006089517,-81.179255014380033,0.1467351430667645,100.0
44904,Ohio,40.688183843900752,-82.568006493039221,0.10337698139214335,66.666666666666671
44232,Ohio,40.93245105,-81.46471,100.0,100.0
43251,Ohio,39.96024615,-83.02146185,100.0,100.0
45469,Ohio,39.73988855,-84.1790517,100.0,100.0
44501,Ohio,41.09832305,-80.646451375,100.0,50.0
44328,Ohio,41.0753417,-81.5205551,100.0,100.0
44199,Ohio,41.504198033333331,-81.691341266666655,100.0,100.0
44101,Ohio,41.4904382,-81.6741807,100.0,75.0
45895,Ohio,40.57257143531244,-84.1820481193399,0.054097917230186636,100.0
45423,Ohio,39.760509825,-84.1913981,100.0,100.0
45401,Ohio,39.758390139999996,-84.17984678000002,100.0,100.0
44750,Ohio,40.78633474,-81.418288659999988,100.0,100.0
45428,Ohio,39.74317864,-84.257582259999992,100.0,100.0
45325,Ohio,39.691949628670926,-84.415642736215929,0.46430644225188622,62.5
45374,Ohio,40.03472325,-84.21383025,83.333333333333329,100.0
84310,Utah,41.327218606615681,-111.84096192779251,0.033244680851063829,0.0
84757,Utah,37.467090535611526,-113.26920474712229,4.3165467625899279,66.666666666666671
84105,Utah,40.737803226524704,-111.85927552215014,99.57180881842379,78.358902835890277
84102,Utah,40.759407276489107,-111.86398504145274,99.128329297820827,71.152906692721061
84106,Utah,40.706143149581948,-111.85639107756094,99.1977028967148,82.181168057210968
84758,Utah,37.2727396810811,-112.6746764437501,9.45945945945946,44.642857142857146
84763,Utah,37.16061521923077,-113.03953975384611,61.53846153846154,37.5
84775,Utah,38.301114090534341,-111.40268696580152,4.1221374045801529,62.962962962962962
84044,Utah,40.700691358721009,-112.08532044384174,97.218053791988922,90.014248397055326
84115,Utah,40.716427762874,-111.88734068248263,97.877627083549015,75.015866299978839
84767,Utah,37.1854433165,-113.02497728649993,88.5,39.548022598870055
84103,Utah,40.778572978885812,-111.87538244712229,98.291782086795934,78.534523250352279
84104,Utah,40.748949138338482,-111.93376550626459,96.664615384615388,79.959256429844672
84111,Utah,40.751701260996207,-111.88283314149417,98.480371464753063,72.481783111873128
84116,Utah,40.788369069022885,-111.93398286748429,95.873180873180871,83.096606310311174
84776,Utah,37.624771213311689,-112.08369487240257,92.857142857142861,70.27972027972028
84014,Utah,40.926347214470916,-111.87974012781692,43.641563393708296,80.908693752730457
84403,Utah,41.188344674214193,-111.94919281471333,95.482546201232026,81.786600496277913
84532,Utah,38.549431163329182,-109.53068543752441,87.889027209674552,68.818292189397
84015,Utah,41.12142956802078,-112.04824223382039,91.187923657516464,90.90573597638128
84606,Utah,40.228258889734605,-111.64193149257355,96.153054926969759,86.99186991869918
84041,Utah,41.072056014394711,-111.98045981836968,94.284949474670412,91.454326069983679
84047,Utah,40.614792135451985,-111.88777933835927,98.6464218455744,90.311418685121112
84070,Utah,40.579036875880789,-111.88488813068032,98.278849485965111,90.07992477668077
84081,Utah,40.611237747468785,-112.02756639455791,93.452581842726971,98.600577825929932
84084,Utah,40.624578595710766,-111.95958983078384,98.519643196052385,95.65594297823155
84120,Utah,40.688362693098377,-112.00084224779529,98.5547854298776,95.593296423761785
84601,Utah,40.233796990776518,-111.68475708997069,94.140974798516055,91.0993341486615
84737,Utah,37.165857579593052,-113.30064989307924,6.7313379865136636,72.231985940246048
84738,Utah,37.167489124254416,-113.67766243610454,73.8189495909211,89.52449052556311
84043,Utah,40.404789126212272,-111.86511985039006,82.717305301232059,94.322219185569821
84094,Utah,40.571090926107367,-111.86257004216542,99.439166762046469,96.132596685082873
84405,Utah,41.162639246832939,-111.96960987290515,91.306298223577969,89.761226294585825
84037,Utah,41.029667782612023,-111.93695663442722,91.208230592636681,90.854852242006146
84062,Utah,40.379793782206043,-111.74222171500182,67.542490461325,92.93875978944665
84107,Utah,40.659367666936582,-111.88260019788227,97.695421986919968,88.27967272340878
84129,Utah,40.678842646124039,-111.9474530470284,98.708010335917308,94.3717277486911
84326,Utah,41.684732396323533,-111.821814175,96.32352941176471,91.6030534351145
84660,Utah,40.105110970912612,-111.65355276358494,52.197597194239236,93.895639742673339
84770,Utah,37.121767775671294,-113.60621892996458,86.3668715626011,92.358405753670965
84009,Utah,40.558044344837953,-111.99800854647732,89.550744587661114,97.903856903297935
84057,Utah,40.314462611684426,-111.70685302227039,98.424323124722591,95.3325817361894
84335,Utah,41.835120418183521,-111.84371512826043,48.282979921185962,87.135639331519627
84065,Utah,40.508023554362737,-111.94937996752219,75.677327357914038,94.679228353521765
84765,Utah,37.136060376357833,-113.65228520822683,88.6182108626198,94.366831906264082
84093,Utah,40.593767476039368,-111.83124482183662,97.901826188317571,97.737796004762529
84117,Utah,40.662225297803353,-111.83618917767205,97.4551299223145,91.286421110500271
84121,Utah,40.624834270231972,-111.81451763942614,83.932447097124253,94.682828282828282
84341,Utah,41.765919488328677,-111.81485829938931,76.744591765526863,92.930211411684468
84042,Utah,40.341171413786519,-111.71643877081637,75.866775866775868,94.170564951421369
84664,Utah,40.131382575048676,-111.58277897958268,30.51460361613352,89.243391066545129
84004,Utah,40.454872065791925,-111.77253959771943,68.509840674789132,92.7952576379389
84150,Utah,40.770478266666672,-111.89078086666665,93.333333333333329,100.0
84322,Utah,41.706687980769232,-111.84325600961537,71.15384615384616,86.486486486486484
84138,Utah,40.76575746923077,-111.88641127692308,100.0,76.92307692307692
84101,Utah,40.752949946288517,-111.89881225805325,97.829131652661061,82.176091624910526
84148,Utah,40.758050555555556,-111.83677033333335,100.0,88.888888888888886
84132,Utah,40.769923161290322,-111.8354581032258,100.0,100.0
84108,Utah,40.742000942087145,-111.81958122770919,88.962155963302749,91.057041572671608
84118,Utah,40.6517829058318,-111.9923716373055,98.115019203557708,95.482874066443472
84401,Utah,41.215503221495744,-112.00707398658791,82.623303319446308,78.147364996746916
84067,Utah,41.171648717283482,-112.04920288740482,94.897113137860856,92.883240667196191
84128,Utah,40.692068749234153,-112.04428303589826,95.903233649404328,96.2606160476613
84404,Utah,41.272697775102586,-112.00264347706442,80.8599760642845,83.8143566973253
84025,Utah,40.985026372392753,-111.90258931272345,87.410607866507746,85.171297085392879
84087,Utah,40.88510372554002,-111.90964477973027,75.444962847762227,92.3957856161246
84109,Utah,40.703691958337089,-111.81230734749894,85.3199639477242,91.628152647563709
84663,Utah,40.162288131448783,-111.60276462614831,71.970484306796919,89.949458483754512
84088,Utah,40.5949134081241,-111.96348842798091,96.696897374701678,94.431829400730578
84119,Utah,40.6954023013581,-111.95340791274452,97.506330085168415,89.817437834435
84143,Utah,40.785932003846156,-111.90024795769239,92.3076923076923,50.0
84321,Utah,41.720966323129794,-111.83689113927984,81.108168086477193,84.104148278905555
84536,Utah,37.0048250205298,-110.18627949536419,34.437086092715234,90.384615384615387
84040,Utah,41.086892745254382,-111.92909794903593,89.302152008956341,94.442122858336816
84054,Utah,40.845888289939481,-111.91373388593163,88.696221168002623,94.430099594245661
84003,Utah,40.399674132986185,-111.79554021829014,87.307441961379908,92.611000662690529
84010,Utah,40.876521282799963,-111.8738584211814,88.371136846433217,90.632754342431767
84075,Utah,41.085710696924373,-112.06618775278839,84.406414552417431,96.129306678009357
84123,Utah,40.658900127313615,-111.9222373916739,97.732825173458423,92.5007499250075
84315,Utah,41.169265949062421,-112.1171999393506,24.489224741113908,90.971428571428575
84790,Utah,37.070533246592404,-113.56153158905863,82.734459216672661,93.774882374230913
84096,Utah,40.504537622145541,-112.0249641910367,80.661856963613545,97.365350962473258
84124,Utah,40.679854319155076,-111.82226656617675,80.202046706901072,92.540487485686242
84332,Utah,41.700897676448371,-111.81543661108299,81.958438287153655,90.011525163273149
84414,Utah,41.312185615488616,-111.97256422867079,83.835371309275274,92.493774457488442
84780,Utah,37.124263282680225,-113.49938261859799,39.469823973176865,93.204141226440143
84020,Utah,40.510336788404089,-111.86882976697235,95.126460582754035,94.488066547461713
84092,Utah,40.559704082527333,-111.82607545448641,87.560326996946714,97.120359955005625
84340,Utah,41.391359605933488,-112.03627935432225,31.406649616368288,74.7557003257329
84058,Utah,40.283256362993988,-111.7132280234282,82.411230388109,95.462353277984533
84318,Utah,41.799714011250011,-111.81450843214265,60.238095238095241,88.142292490118578
84095,Utah,40.559499397105078,-111.94620970500378,91.074731779504248,97.0143190819539
84097,Utah,40.299582926845531,-111.67704101895929,93.39837398373983,97.580083565459617
84604,Utah,40.27494628286113,-111.65423155435744,61.165571474738769,95.420922860162023
84764,Utah,37.661771248708483,-112.16454178191881,83.394833948339482,56.194690265486727
84113,Utah,40.763629900000012,-111.8335410465117,100.0,95.348837209302332
84006,Utah,40.574928475797378,-112.10455793470916,8.25515947467167,81.818181818181813
84112,Utah,40.764276365116281,-111.84311694418606,93.023255813953483,90.0
84056,Utah,41.115550444115208,-111.99859705374499,91.604938271604937,95.59748427672956
84045,Utah,40.347751237597251,-111.91338216047282,0.014961101137043686,100.0
84720,Utah,37.669812813600295,-113.08347662642603,0.018889308651303362,100.0
84201,Utah,41.2925179,-112.01272855,50.0,100.0
84184,Utah,40.7273567,-111.9584671,100.0,100.0
84773,Utah,38.262939726315793,-111.35092652368417,26.315789473684209,30.0
84535,Utah,37.87734284206411,-109.32127440609869,0.46911649726348709,66.666666666666671
84779,Utah,37.2082617520958,-113.18210999341312,2.0958083832335328,57.142857142857146
84339,Utah,41.642000209751032,-111.92529485676346,0.16597510373443983,100.0
84199,Utah,40.72712278,-111.94089598000002,100.0,100.0
84190,Utah,40.72739608,-111.88668698000002,100.0,100.0
04411,Maine,44.909195771384624,-68.6316826563077,4.9230769230769234,56.25
04108,Maine,43.659065413414631,-70.192780634427692,89.212007504690433,56.256572029442694
03905,Maine,43.086122311605934,-70.6926918866397,30.904183535762485,41.048034934497814
04346,Maine,44.233505019889506,-69.759065660957717,74.953959484346228,65.356265356265354
03908,Maine,43.231827890773395,-70.786539445635512,57.259158751696063,52.211690363349128
04063,Maine,43.501077427659581,-70.384492456382944,100.0,74.468085106382972
04345,Maine,44.2094471893426,-69.793116744221834,32.049306625577813,55.929487179487182
04646,Maine,44.26156888994084,-68.234382240236613,87.573964497041416,41.216216216216218
04675,Maine,44.303387475451274,-68.240701168952938,91.335740072202171,54.1501976284585
03901,Maine,43.283256370539604,-70.851066259573514,46.779808529155787,56.837209302325583
04109,Maine,43.676811474074078,-70.202093089300448,97.119341563786008,62.288135593220339
04344,Maine,44.2542783750452,-69.788905130741639,70.614828209764923,55.313700384122917
04347,Maine,44.286715867313589,-69.797638648825213,78.140960163432069,53.20261437908497
04660,Maine,44.340673717221421,-68.312298582054908,51.66425470332851,42.016806722689076
03903,Maine,43.137345402109709,-70.787936379746824,50.42194092827004,42.677824267782427
03904,Maine,43.099331792775416,-70.7401017456009,76.716738197424888,50.116550116550115
04662,Maine,44.295049031958769,-68.290883934707878,77.663230240549822,60.840707964601769
03909,Maine,43.158287034903424,-70.641056488882356,1.2580456407255705,39.534883720930232
04064,Maine,43.516175724850804,-70.3910425724905,96.075239645505519,54.292168674698793
04103,Maine,43.69045505118536,-70.288171595391844,99.047891078739411,71.84466019417475
04106,Maine,43.629924523446256,-70.269950656832265,98.797087685976578,78.810210402648721
04653,Maine,44.242246242814389,-68.345041084730525,85.329341317365262,66.666666666666671
04107,Maine,43.600980539088091,-70.230357013726191,97.862740441700311,62.751759281727736
04252,Maine,44.010168812982918,-70.059793385579439,4.4923629829290208,76.0
04330,Maine,44.3378608057485,-69.763749973006057,62.802395209580837,61.174675819984742
04428,Maine,44.821225977960523,-68.64882474857454,51.535087719298247,63.404255319148938
04474,Maine,44.740130326793825,-68.791628352406789,78.837420526793821,71.313364055299544
04609,Maine,44.396886103435996,-68.253160743522784,77.962085308056871,56.68693009118541
04612,Maine,44.252067871313677,-68.371822973190262,71.0455764075067,58.113207547169814
04679,Maine,44.278064750632026,-68.323272604775383,85.603932584269657,58.326497128794095
04092,Maine,43.688004348817238,-70.355844493942925,93.310230525839984,71.742289681898924
04102,Maine,43.662481381990418,-70.295721671758983,99.621061029118465,76.736736736736731
04401,Maine,44.820594155924631,-68.794850720610668,85.908809572931716,71.061479346781937
04473,Maine,44.886469871052626,-68.679768492160079,24.013157894736842,66.438356164383563
04062,Maine,43.803538725664836,-70.411763274152,6.212746446584136,68.26568265682657
04074,Maine,43.58394490627407,-70.350526215950438,96.30631567995006,66.799913569576489
04105,Maine,43.736872818902981,-70.267524267237192,55.97275906497331,64.879973692864183
04210,Maine,44.089704011655044,-70.2452129181962,85.720237475262991,69.234507897934392
04236,Maine,44.178178966742088,-70.14457915039587,25.0,54.977375565610856
04412,Maine,44.787961059913478,-68.753180041613632,97.4802748791041,73.838120104438644
04072,Maine,43.5159824247552,-70.442680752639049,96.596608550274667,68.636419829397951
04280,Maine,44.110202323320486,-70.076129239757734,66.2169603524229,65.613305613305613
04444,Maine,44.748852024566766,-68.848152277777814,72.103295956506969,69.886899151743634
04674,Maine,44.293318956950671,-68.404460825112011,55.605381165919283,63.70967741935484
04093,Maine,43.645470020497733,-70.539939077126689,19.117647058823529,57.751479289940825
04258,Maine,44.137846732113829,-70.340474783333349,37.330623306233065,67.876588021778588
04429,Maine,44.753203186616346,-68.670670701784474,54.975978037062454,60.42446941323346
04605,Maine,44.545005202697141,-68.412590764988323,4.9833033650141276,57.216494845360828
04274,Maine,44.049058866324046,-70.385979235271734,13.93021368677306,66.019417475728162
04240,Maine,44.098070473599989,-70.184662867418908,96.808421052631573,80.245302713987471
04038,Maine,43.699694753904673,-70.453127830505323,65.762273901808783,72.909845012006116
04250,Maine,44.027562218247773,-70.111739743750093,14.174107142857142,73.228346456692918
04101,Maine,43.6614527823,-70.256854592633488,99.2,88.306451612903231
04005,Maine,43.482639965041066,-70.461774402180723,82.213698630136989,81.964809384164226
04046,Maine,43.407613758220386,-70.48604193465242,10.778312199387845,59.43204868154158
04122,Maine,43.656080613953492,-70.318255872093,97.674418604651166,83.333333333333329
04336,Maine,44.3119272,-69.81685655,100.0,50.0
04333,Maine,44.3071738,-69.7818272,100.0,100.0
04351,Maine,44.326034016269844,-69.863805616137654,0.92592592592592593,28.571428571428573
03906,Maine,43.322209564245817,-70.7541591321229,0.13966480446927373,100.0
75371,Texas,32.791973738709672,-96.773353651612908,96.7741935483871,66.666666666666671
75223,Texas,32.793809711949123,-96.7477420420302,93.663670247752691,57.303370786516851
75210,Texas,32.770064354253151,-96.74545123899054,92.266992266992261,56.418173797970887
75208,Texas,32.748537728562511,-96.840950777064663,95.007281048470986,63.597547624261004
75209,Texas,32.847308613663358,-96.825345025184674,94.275427542754272,61.3328241359557
79411,Texas,33.570356764530878,-101.85879329607707,98.594311866623073,84.217506631299742
75215,Texas,32.758409428350916,-96.763361727684838,92.997562956945572,57.005590496156536
75203,Texas,32.742989678926584,-96.804809412476772,92.704460966542754,63.609022556390975
75211,Texas,32.735844199917331,-96.884714167241384,96.1443079829948,70.005527236995633
75216,Texas,32.708995841224329,-96.796981215099237,96.047772905608127,73.124286658256736
77358,Texas,30.543217358335536,-95.447668293810992,5.504345535949434,58.851674641148328
77363,Texas,30.289486638055383,-95.854318343077892,0.80489375402446872,68.0
75205,Texas,32.837360640843031,-96.797192982769531,95.428118393234669,65.342010523400717
75212,Texas,32.783129467667528,-96.874752992102856,92.322714512388629,69.143310417768376
75214,Texas,32.8276563900082,-96.7487710591804,95.860655737704917,66.002565198802913
75224,Texas,32.714387336982057,-96.839825733449217,97.592814371257489,75.960240520309242
75652,Texas,32.211104036316684,-94.757947350355153,1.2139997417021826,58.51063829787234
77355,Texas,30.155484923581415,-95.743530638205712,64.874266251177616,63.941018766756031
75022,Texas,33.024225220240709,-97.1016013448327,94.711260270801986,81.353861192570875
76015,Texas,32.693527881724158,-97.134744961973141,96.992337164750964,65.652775034564485
76051,Texas,32.9301639960883,-97.094782927560857,96.220910959358221,73.051746709846341
75028,Texas,33.03598342527016,-97.059289107093576,96.9213370193516,85.1808634772462
75206,Texas,32.826969036612596,-96.770756856478172,94.979716024340775,63.988254137746928
76012,Texas,32.75421847873907,-97.136297040676212,96.554299125240021,70.213236106507566
77378,Texas,30.442577241654085,-95.432247269368929,53.406234288587228,64.156272064015056
78722,Texas,30.289699647964184,-97.7149549252037,98.982084690553748,70.053475935828871
75225,Texas,32.862565478987776,-96.7911702504045,96.255657660128932,70.974636648617846
76034,Texas,32.889908769153109,-97.148761712159924,95.126405844467939,72.88803556992724
76105,Texas,32.72325571522947,-97.269882627084542,97.815126050420162,82.4081416864922
77362,Texas,30.154054868187373,-95.670589190783787,77.403551745254134,65.8623417721519
78751,Texas,30.31069865833711,-97.722706529567148,99.02050113895217,63.423050379572118
79104,Texas,35.200057243086817,-101.79157495196142,98.7781350482315,89.615885416666671
75019,Texas,32.969568475048277,-96.982368793130391,96.646317904335064,83.833053490045572
75060,Texas,32.801569964650206,-96.9603114001019,95.399286598238334,71.903853491033956
75220,Texas,32.86999700647997,-96.857910717364831,94.958625079567156,73.03928140501408
76021,Texas,32.853811178787879,-97.133042520012992,98.670756646216773,78.238341968911911
76022,Texas,32.829419726365174,-97.1465715247293,98.364204955496746,72.878454389826359
76039,Texas,32.859871671512167,-97.0840680641765,96.219621962196214,80.811506080449021
77306,Texas,30.281751556198621,-95.31528031333437,70.74975337060178,66.767371601208453
77345,Texas,30.06290052983973,-95.1689201958334,96.987179487179489,78.442388191231544
75063,Texas,32.925036206130144,-96.965912787329572,93.8476887263053,85.79021970233876
75077,Texas,33.075207430979262,-97.055667950442356,96.705308114704081,85.977917981072551
